name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,rank_penalty,screen_rank,stage1_tier
002532,"Tianshan Aluminum Group Co., Ltd. Class A",13.13,61608495468.0,8.720196586305374,1.8768752671295246,23.0433108774827,12.9169761426576,7289359630.0,,13565658503.74,6.929436125348134,54.74782417100479,55.435119231960364,6.38617580766341,89410260.53333335,Non-Energy Minerals,Aluminum,SZSE:002532,A,1173956720.802667,0.37842637425972125,21.523313706907274,0.40515120975572094,1.0,0.37842637425972125,6.596262050436175,cyclical,True,0.0,0.37842637425972125,priority
002170,"Shenzhen Batian Ecological Technique Co., Ltd. Class A",11.73,11285707675.0,10.743725957135005,2.9601627206242336,28.1424419779659,17.0547011318505,1261128780.0,,1310188461.02,19.7079912720043,48.02381165345126,43.41258373834233,6.27687016337059,19700305.96666668,Process Industries,Chemicals: Agricultural,SZSE:002170,A,231084588.98900017,0.38176239167684156,27.55247790603187,0.3899368323160131,1.0,0.38176239167684156,2.096349962792643,cyclical,True,0.0,0.38176239167684156,priority
605599,"Beijing Caishikou Department Store Co., Ltd. Class A",14.9,11526667233.0,10.429791404171915,2.620102693957938,26.605560253934403,13.5312390809598,1043080240.0,,155569572.35,41.332755362045255,42.82847173132896,42.83143371325736,5.26315789473684,11282621.133333333,Retail Trade,Specialty Stores,SSE:605599,A,168111054.88666666,0.39201547738990267,25.121333614686648,0.4151766607674985,1.0,0.39201547738990267,5.578633282222533,stable_or_general,True,0.0,0.39201547738990267,priority
002611,"Guangdong Dongfang Precision Science & Technology Co., Ltd. Class A",14.77,17865093763.0,4.253419726421886,1.8676887320328217,56.30350236235601,41.1593284611644,841444720.0,,383526407.31,-0.31799421773769865,468.563774839886,466.75371307328214,1.61764705882353,26917290.100000188,Producer Manufacturing,Industrial Machinery,SZSE:002611,A,397568374.77700275,0.07554449630944599,43.91028518607971,0.09686613758933842,1.0,0.07554449630944599,22.011449832226205,cyclical,True,0.32999999999999996,0.40554449630944595,priority
002847,Yankershop Food Co. Ltd. Class A,45.45,11767557843.0,15.439228208438074,5.846757075926798,37.44584590495,19.198646413515,438642260.0,,1214645263.3700001,1.837936822751901,15.536413454631331,4.3013038548752816,3.15031503150315,4288477.7,Consumer Non-Durables,Food: Major Diversified,SZSE:002847,A,194911311.46500003,0.4123081702474546,37.86949060530981,0.40769569280325324,1.0,0.4123081702474546,1.131352998234214,stable_or_general,True,0.0,0.4123081702474546,priority
603993,CMOC Group Limited Class A,18.48,381286346771.25433,14.142496364888652,4.387464387464388,34.2453311488368,13.6036308848791,17682221110.0,,47254665612.850006,20.610659510924727,65.73107931035365,66.45859872611464,1.5368081676518,230939067.66666716,Distribution Services,Wholesale Distributors,SSE:603993,A,4267753970.480009,0.41297589745658003,31.02326685660019,0.45586741171585676,1.0,0.41297589745658003,9.408769558200202,stable_or_general,True,0.0,0.41297589745658003,priority
002648,Satellite Chemical Co. Ltd. Class A,27.54,93083841766.0,10.512252843728527,2.429612691153351,25.4290158398774,11.7413070343298,12548159240.0,,26766214478.329998,7.268363633239024,30.09342090629934,30.481123617890233,1.80831826401447,47091249.43333331,Process Industries,Chemicals: Specialty,SZSE:002648,A,1296893009.3939993,0.4133959768605504,23.112197996672297,0.45483570386694017,1.0,0.4133959768605504,9.110922175650648,cyclical,True,0.0,0.4133959768605504,priority
000792,"Qinghai Salt Lake Industry Co., Ltd. Class A",26.65,138415345495.0,11.626892369442869,2.9532194524631397,27.9376308241854,21.9258337946868,9003523450.0,,1302593856.42,48.33508368601865,144.2435505117396,145.43312988542672,0.0,61927272.06666677,Process Industries,Chemicals: Agricultural,SZSE:000792,A,1650361800.5766692,0.41617316953653616,25.39990359095971,0.4577534055515507,1.0,0.41617316953653616,9.08354487607016,cyclical,True,0.0,0.41617316953653616,priority
300573,"Shenyang Xingqi Pharmaceutical Co., Ltd. Class A",37.59,13316988388.0,16.98215495821098,6.209671824047735,40.3669363597826,31.5611175946365,597981740.0,,71975991.78,22.428976774403512,57.16542755810307,56.46426804269454,2.53674960296453,7732822.900000001,Health Technology,Pharmaceuticals: Major,SZSE:300573,A,290676812.81100005,0.4206946696883895,36.565864811198885,0.4644264547247881,1.0,0.4206946696883895,9.416299306703667,health_special,True,0.0,0.4206946696883895,priority
002668,"Guangdong TCL Smart Home Appliances Co., Ltd. Class A",9.27,10158124164.0,10.08485639686684,2.6251847824240055,28.90820095028,6.05686233298588,1479687900.0,,5129086626.04,0.6009284337096154,-9.280770751900558,-9.277536517962897,2.17491995731057,24142650.89999988,Consumer Durables,Electronics/Appliances,SZSE:002668,A,223802373.84299886,0.34885797335545227,26.03095848979661,0.3874177895070523,1.0,0.34885797335545227,9.953031893724674,stable_or_general,True,0.1,0.4488579733554523,priority
