name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier
CQP,"Cheniere Energy Partners, LP",67.74,32790068156.000004,12.192663522804995,8.880324064970306,91.32280523009,15.5393105839522,2786000000.0,,14444000000.0,15.433276433376845,34.315684315684315,34.31486316603809,4.82728077945084,126336.73333333334,Utilities,Gas Distributors,NYSE:CQP,US,8558050.316,0.133511705998138,72.8333398880455,0.1674049760940077,1.0,0.133511705998138,20.246273967887696,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.133511705998138,priority
CENX,Century Aluminum Company,44.05,4360654515.0,7.622030349696329,3.107870991957634,56.73325499412451,25.0202110238179,151200000.0,,480000000.0,9.666543316475472,413.1802721088435,419.861473419088,0.0,2009863.8666666667,Non-Energy Minerals,Aluminum,NASDAQ:CENX,US,88534503.32666667,0.1343485465532639,40.77484409493929,0.1869297239236367,1.0,0.1343485465532639,28.1288477116956,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1343485465532639,priority
FRO,Frontline Plc,49.21,10955272424.0,7.3696348878305935,3.4721879229105133,53.8422866862181,24.9372644218018,688973000.0,,2434842000.0,48.84009857969576,524.545416351567,524.5230078563412,6.36049583418004,2342956.6333333333,Transportation,Marine Shipping,NYSE:FRO,US,115296895.92633334,0.1368744780618127,47.11478893810742,0.156418718069856,1.0,0.1368744780618127,12.4948217510099,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1368744780618127,priority
HMY,Harmony Gold Mining Company Limited,20.64,12991988914.094202,7.3751161294933185,2.8154489577109745,48.1166999268439,29.137685369431704,960832870.0,,578157413.0567421,49.715777730405755,121.37391819315222,121.88218504717354,1.57914728682171,3634449.966666667,Non-Energy Minerals,Precious Metals,NYSE:HMY,US,75015047.312,0.1532756016249319,38.174977970203166,0.1931924135031549,1.0,0.1532756016249319,20.661687047856613,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1532756016249319,priority
GFI,Gold Fields Limited,45.1,40179975082.541,9.244644870349491,4.47712447498022,58.7626432300832,33.4429129188422,4500115750.0,,2634378549.55,71.19494284436489,133.70808449051265,133.92471829297529,2.66123059866962,3859125.0,Non-Energy Minerals,Precious Metals,NYSE:GFI,US,174046537.5,0.1573218010999333,48.42938304033482,0.1908891728529767,1.0,0.1573218010999333,17.584743676843885,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1573218010999333,priority
PBR,Petroleo Brasileiro S.A. Petrobras,21.2,130203496113.312,5.361930294906165,1.4703016407040523,30.685982529677503,11.0211924445216,18257156170.0,,70814633062.5296,20.81710009340769,86.33582928701784,86.33300344031292,5.58869811320755,20376834.333333332,Energy Minerals,Integrated Oil,NYSE:PBR,US,431988887.8666666,0.1747354933061195,27.42112559913058,0.1955401238188476,1.0,0.1747354933061195,10.639571105110823,cyclical,True,False,not_triggered,0.0,0.1747354933061195,priority
INSW,"International Seaways, Inc.",103.65,5133920464.0,6.618985280500655,2.265800598180102,37.4116050605098,28.1160566183888,269317000.0,,652766000.0,57.66313069733789,226.3704224998115,225.71030408918836,8.03666184273999,565831.1666666666,Transportation,Marine Shipping,NYSE:INSW,US,58648400.425,0.1769233175052249,34.23184222595398,0.1933575539642519,1.0,0.1769233175052249,8.499402336288009,cyclical,True,False,not_triggered,0.0,0.1769233175052249,priority
UAN,"CVR Partners, LP",135.88,1436202238.0,8.964065891293878,4.139293249491422,48.2957251457405,15.591870814300398,144595000.0,,579625000.0,17.472400261722402,82.15853020759909,82.15826473592502,10.649102148955,48837.666666666664,Process Industries,Chemicals: Agricultural,NYSE:UAN,US,6636062.1466666665,0.1856078537850564,46.17651520736372,0.1941260801305419,1.0,0.1856078537850564,4.387986580554903,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.1856078537850564,priority
DHT,"DHT Holdings, Inc.",22.0,3547182769.9999995,7.484266031638034,2.667882574361163,39.1763532556201,29.257388411867403,36254000.0,,434804000.0,39.41599357538878,148.85901598008007,148.6465911013365,11.1363636363636,3388733.8,Transportation,Marine Shipping,NYSE:DHT,US,74552143.6,0.1910403957919275,35.64654921515745,0.2099576591962402,1.0,0.1910403957919275,9.010037298344695,cyclical,True,False,not_triggered,0.0,0.1910403957919275,priority
FTDR,"Frontdoor, Inc.",81.01,5581047235.0,21.437455344147768,19.76321227217171,101.85873605948,12.5745754933456,386000000.0,,1179000000.0,9.26208651399491,6.614785992217899,11.55753675385252,0.0,500286.1666666667,Consumer Durables,Homebuilding,NASDAQ:FTDR,US,40528182.36166667,0.2104626090356104,92.1901035122944,0.2325353213351028,1.0,0.2104626090356104,9.492197646689482,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.2104626090356104,priority
HESM,Hess Midstream LP,39.97,8240949334.999999,13.78465995309698,9.969271597178574,65.2400835073069,8.64085164233787,837800000.0,,3680000000.0,2.7760091684706483,28.91027844620144,7.6317743132887905,7.72304228171128,1356933.6333333333,Energy Minerals,Integrated Oil,NYSE:HESM,US,54236637.32433333,0.2112912677610704,72.32149092614209,0.1906025411889597,1.0,0.2112912677610704,10.854381291590576,cyclical,True,True,review_possible_equity_or_leverage_distortion,0.0,0.2112912677610704,priority
TNK,Teekay Tankers Ltd.,100.83,3496795786.0,5.942327072565579,1.471786668441627,28.035629634786304,25.454386756584803,366917000.0,,27801000.0,19.33065185574672,111.74610668784112,110.68178149716286,0.991768322919766,487524.86666666664,Transportation,Marine Shipping,NYSE:TNK,US,49157132.305999994,0.2119562553070826,24.76785021202457,0.2399209871545748,1.0,0.2119562553070826,11.655808930744016,cyclical,True,False,not_triggered,0.0,0.2119562553070826,priority
