name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,pr_path_gap_percent,model,fcf_positive,rank_penalty,screen_rank,stage1_tier
000680,"Shantui Construction Machinery Co., Ltd. Class A",10.38,15318623482.0,11.697092630155511,2.311392179567115,21.4434151999867,6.93590546836669,836746270.0,,8034504666.4800005,11.116084280608892,10.182094920372021,10.167597765363125,1.30057803468208,23092120.166666668,Producer Manufacturing,Trucks/Construction/Farm Machinery,SZSE:000680,A,239696207.33000004,0.5454864591794486,19.760399038033313,0.5919461751577909,7.848638597243718,cyclical,True,0.0,0.5454864591794486,priority
603025,"Beijing Dahao Technology Corp., Ltd. Class A",13.73,15273851843.0,18.05391190006575,5.514255535340634,32.6799847893319,17.5797706487175,532085510.0,,1202781852.13,23.86592121435898,27.49911599789346,27.51509054325954,3.2774945375091,10988403.466666663,Electronic Technology,Computer Peripherals,SSE:603025,A,150870779.59733328,0.5524455417114911,30.54327264840897,0.5910929096527643,6.538289888128834,technology_strict,True,0.0,0.5524455417114911,priority
600595,"Henan Zhongfu Industrial Co., Ltd Class A",6.34,25410118497.0,9.105270716645123,1.3888067433796194,16.1794090666393,10.9069032804081,875924610.0,,6164055575.2,20.1252912445122,188.36570335332547,186.77924217462933,2.7602523659306,116831627.43333334,Non-Energy Minerals,Aluminum,SSE:600595,A,740712517.9273334,0.5627690528833648,15.252778161123489,0.596958181680815,5.727223421444072,cyclical,True,0.0,0.5627690528833648,priority
002602,"Zhejiang Century Huatong Group Co., Ltd. Class A",13.97,101625163446.0,13.646576145355084,3.0089925152118893,24.1269749819162,16.7527538235754,8182712540.0,,2385043614.86,40.191662994891324,174.83490205157537,177.27518959913328,0.429491768074445,114141601.56666663,Technology Services,Packaged Software,SZSE:002602,A,1594558173.886333,0.5656148835725802,22.049431909967154,0.6189082875729932,8.61087257522427,technology_strict,True,0.0,0.5656148835725802,priority
600096,Yunnan Yuntianhua Co. Ltd. Class A,31.58,57570046882.0,10.802490251077511,2.266112504807775,22.1994945565664,10.3323958063094,5080829270.0,,14321972578.4,-15.203315212673548,1.451478021973386,1.4505830094391947,4.43318556048132,32113125.033333335,Transportation,Air Freight/Couriers,SSE:600096,A,1014132488.5526667,0.4866097389538194,20.97768618288489,0.5149514659005129,5.503766631119566,stable_or_general,True,0.08,0.5666097389538194,priority
000651,"Gree Electric Appliances, Inc. of Zhuhai Class A",39.0,207939106934.0,7.795478622399008,1.4709964756433158,19.6322235112199,6.96422965064431,44372749650.0,,106263968359.09,-12.915115176127786,-14.148026898616642,-15.137482401234873,7.69230769230769,50638336.299999975,Producer Manufacturing,Industrial Machinery,SZSE:000651,A,1974895115.699999,0.39707568620252603,18.869867353835755,0.4131178283462808,3.8831880502402383,cyclical,True,0.18,0.577075686202526,priority
002032,"Zhejiang Supor Co., Ltd. Class A",40.3,31921675146.0,15.856153604028957,6.383359547874404,39.8164994657632,16.4658414028274,2446577040.0,,2832032531.79,-1.0289337374436742,-9.7787767427669,-9.535504538174054,6.52605459057072,2231639.3333333335,Consumer Durables,Electronics/Appliances,SZSE:002032,A,89935065.13333334,0.39823072888823646,40.25793207661932,0.39386408556334584,1.108667554353171,stable_or_general,True,0.18,0.5782307288882365,priority
002517,"Kingnet Network Co., Ltd. Class A",16.6,35261023310.0,14.816137093895039,3.3564239122962394,25.4845576565048,19.5788560988834,2899287440.0,,857971454.32,46.7317330685296,34.61859386552329,34.98795180722893,0.602409638554217,81614222.7,Technology Services,Packaged Software,SZSE:002517,A,1354796096.8200002,0.5813770556112947,22.65383946588377,0.6540232226951128,11.107582202426425,technology_strict,True,0.0,0.5813770556112947,priority
603699,"Neway Valve (Suzhou) Co., Ltd. Class A",50.7,38944306329.0,22.737465243519598,8.334456649318286,38.8883876414937,17.4444279506344,1573137160.0,,3193140855.02,21.40327638874775,30.1755512486392,28.800831792975966,3.17554240631164,7313332.366666666,Producer Manufacturing,Industrial Machinery,SSE:603699,A,370785950.99,0.5846852138261152,36.655170486488984,0.6203071747245202,5.74263241662889,cyclical,True,0.0,0.5846852138261152,priority
002555,"37 Interactive Entertainment Network Technology Group Co., Ltd.",18.27,39484043926.0,12.303858845713515,2.852334324182549,24.1145951515891,14.9938047341424,2938140470.0,,4523860072.46,-11.554227990674292,16.29316460712919,16.298558897243122,5.63765736179529,44668380.89999998,Technology Services,Packaged Software,SZSE:002555,A,816091319.0429996,0.5102245660094658,23.182436989483673,0.5307405278959652,3.8655351924661963,technology_strict,True,0.08,0.5902245660094657,priority
