name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,pr_path_gap_percent,model,fcf_positive,rank_penalty,screen_rank,stage1_tier
603025,"Beijing Dahao Technology Corp., Ltd. Class A",13.73,15273851843.0,18.05391190006575,5.514255535340634,32.6799847893319,17.5797706487175,532085510.0,,1202781852.13,23.86592121435898,27.49911599789346,27.51509054325954,3.2774945375091,10988403.466666663,Electronic Technology,Computer Peripherals,SSE:603025,A,150870779.59733328,0.5524455417114911,30.54327264840897,0.5910929096527643,6.538289888128834,technology_strict,True,0.0,0.5524455417114911,priority
600595,"Henan Zhongfu Industrial Co., Ltd Class A",6.34,25410118497.0,9.105270716645123,1.3888067433796194,16.1794090666393,10.9069032804081,875924610.0,,6164055575.2,20.1252912445122,188.36570335332547,186.77924217462933,2.7602523659306,116831627.43333334,Non-Energy Minerals,Aluminum,SSE:600595,A,740712517.9273334,0.5627690528833648,15.252778161123489,0.596958181680815,5.727223421444072,cyclical,True,0.0,0.5627690528833648,priority
002602,"Zhejiang Century Huatong Group Co., Ltd. Class A",13.97,101625163446.0,13.646576145355084,3.0089925152118893,24.1269749819162,16.7527538235754,8182712540.0,,2385043614.86,40.191662994891324,174.83490205157537,177.27518959913328,0.429491768074445,114141601.56666663,Technology Services,Packaged Software,SZSE:002602,A,1594558173.886333,0.5656148835725802,22.049431909967154,0.6189082875729932,8.61087257522427,technology_strict,True,0.0,0.5656148835725802,priority
600096,Yunnan Yuntianhua Co. Ltd. Class A,31.58,57570046882.0,10.802490251077511,2.266112504807775,22.1994945565664,10.3323958063094,5080829270.0,,14321972578.4,-15.203315212673548,1.451478021973386,1.4505830094391947,4.43318556048132,32113125.033333335,Transportation,Air Freight/Couriers,SSE:600096,A,1014132488.5526667,0.4866097389538194,20.97768618288489,0.5149514659005129,5.503766631119566,stable_or_general,True,0.08,0.5666097389538194,priority
000651,"Gree Electric Appliances, Inc. of Zhuhai Class A",39.0,207939106934.0,7.795478622399008,1.4709964756433158,19.6322235112199,6.96422965064431,44372749650.0,,106263968359.09,-12.915115176127786,-14.148026898616642,-15.137482401234873,7.69230769230769,50638336.299999975,Producer Manufacturing,Industrial Machinery,SZSE:000651,A,1974895115.699999,0.39707568620252603,18.869867353835755,0.4131178283462808,3.8831880502402383,cyclical,True,0.18,0.577075686202526,priority
002032,"Zhejiang Supor Co., Ltd. Class A",40.3,31921675146.0,15.856153604028957,6.383359547874404,39.8164994657632,16.4658414028274,2446577040.0,,2832032531.79,-1.0289337374436742,-9.7787767427669,-9.535504538174054,6.52605459057072,2231639.3333333335,Consumer Durables,Electronics/Appliances,SZSE:002032,A,89935065.13333334,0.39823072888823646,40.25793207661932,0.39386408556334584,1.108667554353171,stable_or_general,True,0.18,0.5782307288882365,priority
002517,"Kingnet Network Co., Ltd. Class A",16.6,35261023310.0,14.816137093895039,3.3564239122962394,25.4845576565048,19.5788560988834,2899287440.0,,857971454.32,46.7317330685296,34.61859386552329,34.98795180722893,0.602409638554217,81614222.7,Technology Services,Packaged Software,SZSE:002517,A,1354796096.8200002,0.5813770556112947,22.65383946588377,0.6540232226951128,11.107582202426425,technology_strict,True,0.0,0.5813770556112947,priority
603699,"Neway Valve (Suzhou) Co., Ltd. Class A",50.7,38944306329.0,22.737465243519598,8.334456649318286,38.8883876414937,17.4444279506344,1573137160.0,,3193140855.02,21.40327638874775,30.1755512486392,28.800831792975966,3.17554240631164,7313332.366666666,Producer Manufacturing,Industrial Machinery,SSE:603699,A,370785950.99,0.5846852138261152,36.655170486488984,0.6203071747245202,5.74263241662889,cyclical,True,0.0,0.5846852138261152,priority
002555,"37 Interactive Entertainment Network Technology Group Co., Ltd.",18.27,39484043926.0,12.303858845713515,2.852334324182549,24.1145951515891,14.9938047341424,2938140470.0,,4523860072.46,-11.554227990674292,16.29316460712919,16.298558897243122,5.63765736179529,44668380.89999998,Technology Services,Packaged Software,SZSE:002555,A,816091319.0429996,0.5102245660094658,23.182436989483673,0.5307405278959652,3.8655351924661963,technology_strict,True,0.08,0.5902245660094657,priority
603929,L&K Engineering (Suzhou) Co. Ltd. Class A,164.68,35136123338.0,28.760544193925845,14.715619842317327,58.129510362181,23.864481822664,651890620.0,,100000000.0,36.96383351506071,118.35483462858312,118.35411661518513,1.60918144279815,6789610.1,Industrial Services,Engineering & Construction,SSE:603929,A,1118112991.268,0.4947666686805163,51.165999304787945,0.5621026577161863,11.979304511609145,cyclical,True,0.1,0.5947666686805163,priority
600211,Tibet Rhodiola Pharmaceutical Holding Co. Class A,38.66,12460859579.0,12.683310914996227,3.1445875840034354,24.2383468614797,16.1711373271035,900525850.0,,1170672998.43,1.4967584281873332,-1.698102199287938,-1.3080783551886026,4.5447490946715,5294730.033333334,Health Technology,Pharmaceuticals: Major,SSE:600211,A,204694263.08866668,0.5232745858238756,24.7931128163499,0.5115658936796422,2.2887945206851112,health_special,True,0.1,0.6232745858238756,priority
002001,Zhejiang NHU Co. Ltd. Class A,27.14,83416978726.0,11.572573767695719,2.387749805346483,21.9432136847937,15.8294752221287,6661824930.0,,7426333715.29,6.1862441618762265,-1.319566760074879,-0.9335529928610655,3.68459837877671,36704942.533333346,Health Technology,Pharmaceuticals: Other,SZSE:002001,A,996172140.3546671,0.5273873705981056,20.63283287950837,0.5608814763962486,5.971690492142468,health_special,True,0.1,0.6273873705981056,priority
601225,"Shaanxi Coal Industry Co., Ltd. Class A",27.07,262443647041.00003,12.865969581749049,2.594882894765852,21.4608442934815,8.42614506650608,24770619580.0,,27281909185.72,-10.316478099847764,4.919085902995427,4.9167248429241175,3.50203176948652,42974679.733333334,Energy Minerals,Coal,SSE:601225,A,1163324580.3813334,0.5995090130567207,20.168576322819924,0.6379215555830645,6.0215150577933585,cyclical,True,0.08,0.6795090130567206,priority
600809,Shanxi Xinghuacun Fen Wine Factory Co. Ltd. Class A,119.03,144645423065.0,13.223645473431615,3.2252863752447145,26.3289610340015,18.2283615746556,9530628270.0,,1218447397.97,-0.2061888136557139,-13.040326498371096,-13.041000077285725,5.51121565991767,9792188.466666674,Consumer Non-Durables,Beverages: Alcoholic,SSE:600809,A,1165564193.1873343,0.5022471436056462,24.390296773494285,0.5421682891453036,7.363238746882583,stable_or_general,True,0.18,0.6822471436056461,priority
600285,"Henan Lingrui Pharmaceutial Co., Ltd. Class A",20.08,11342010982.0,14.593023255813954,3.5238147049068416,24.7762782477452,13.7750718477718,925258060.0,,446077046.29,5.9116906408138945,-0.4714013538607227,-0.4557621355711636,5.47808764940239,12479648.866666669,Health Technology,Pharmaceuticals: Major,SSE:600285,A,250591349.2426667,0.5889917408052201,24.147256145178353,0.6043346361208762,2.5388078720987473,health_special,True,0.1,0.6889917408052201,priority
600519,"Kweichow Moutai Co., Ltd. Class A",1297.4,1621855982741.0,19.94490324246878,6.455055543877238,33.2451371632829,27.085589260476002,116933614800.0,,25670001536.23,-4.702317582417921,-9.452899828088526,-9.18759240153958,4.00656929243102,4306602.266666667,Consumer Non-Durables,Beverages: Alcoholic,SSE:600519,A,5587385780.773334,0.5999344549101946,32.364436494895884,0.6162598642993287,2.6491112491474067,stable_or_general,True,0.18,0.7799344549101945,priority
300456,Sai MicroElectronics Inc. Class A,40.4,29576817267.0,7.083121482546416,3.2723281723966156,59.0942940635882,43.5947771502546,370356220.0,,1466328031.15,-64.56714063350148,,,0.915841584158416,29305978.400000032,Electronic Technology,Aerospace & Defense,SZSE:300456,A,1183961527.3600013,0.11986134354908529,46.19895593291727,0.15331778261031248,21.821629879857685,technology_strict,True,0.18,0.2998613435490853,watch
002432,"Andon Health Co., Ltd. Class A",67.86,31204440976.0,6.547664994210729,1.2568624113496194,19.6672439370511,14.140167800280901,1653794640.0,,8289854789.249999,-43.60498338420027,122.26888530977101,127.0864830517759,2.4314765694076,37127761.46666667,Health Technology,Medical Specialties,SZSE:002432,A,2519489893.1280003,0.33292234616948996,19.195582126771967,0.3411027053500367,2.3982099972359006,health_special,True,0.08,0.41292234616949,watch
000672,"Gansu Shangfeng Materials Co., Ltd. Class A",14.39,13783310411.0,7.869838665572874,1.401079775866182,18.9189802847209,9.67648347456285,609736480.0,,4647352289.54,-20.076376655564058,149.4405889589032,145.33744800751379,3.33564975677554,24142398.200000003,Non-Energy Minerals,Construction Materials,SZSE:000672,A,347409110.09800005,0.4159758373409063,17.80315754114881,0.4420473529700083,5.897901085468293,cyclical,True,0.08,0.49597583734090633,watch
000600,"HCIG Energy Investment Co., Ltd. Class A",8.0,14425875000.0,7.0683866407492495,1.1485885999709982,17.3887846312275,4.16027910699838,2028094780.0,,24790491172.42,-3.894385437450354,181.19458168847663,180.77400148846436,4.0,33738811.166666664,Utilities,Electric Utilities,SZSE:000600,A,269910489.3333333,0.4064911257831986,16.249657218089695,0.43498681516065896,6.550931748801547,stable_or_general,True,0.18,0.5864911257831986,watch
688278,"Xiamen Amoytop Biotech Co., Ltd. Class A",58.4,23838266468.0,22.220531162012023,7.478033277248083,36.8607363725357,27.805180767951704,403039070.0,,769528267.4699999,28.297631309078085,13.53246122129721,12.407510371669316,1.06164383561644,5046111.866666666,Health Technology,Biotechnology,SSE:688278,A,294692933.0133333,0.6028238540174189,33.6537107179168,0.6602698688493241,8.700384122028538,health_special,True,0.0,0.6028238540174189,watch
002468,"STO Express Co., Ltd. Class A",14.05,21232954738.0,10.887253002712129,1.8292770254523394,17.9566726824685,6.60329595610758,1949462640.0,,9912868806.439999,24.54704435645155,84.63528498196943,85.71017412577349,0.711743772241993,19037180.266666587,Producer Manufacturing,Building Products,SZSE:002468,A,267472382.74666557,0.6063068139200196,16.802007127019525,0.6479733593972946,6.4302868124131995,cyclical,True,0.0,0.6063068139200196,watch
600867,"Tonghua Dongbao Pharmaceutical Co., Ltd. Class A",8.18,15709225269.0,12.249176400119797,2.32222752151893,20.0221084650474,16.5375470531996,364513020.0,,746687407.2199999,18.503601962321206,219.83158983965572,219.36872309899567,3.66748166259169,32263769.166666638,Health Technology,Pharmaceuticals: Major,SSE:600867,A,263917631.7833331,0.6117825413593773,18.958233971520066,0.6461137898456721,5.313498802508931,health_special,True,0.0,0.6117825413593773,watch
600233,"YTO Express Group Co.,Ltd. Class A",16.92,57790640300.0,10.226036504291068,1.5591279940878457,16.3260892564876,10.7142207875783,1643728350.0,,8340955949.940001,8.203739987627866,46.98468138988902,46.775481238357145,1.47754137115839,22043126.333333332,Transportation,Air Freight/Couriers,SSE:600233,A,372969697.56,0.6263616683479472,15.246649994194735,0.6707071066880069,6.611744217090565,stable_or_general,True,0.0,0.6263616683479472,watch
000408,Zangge Mining Company Limited Class A,79.0,123013619174.0,21.727172717271728,7.184371899466083,34.5700013115776,32.0604664167637,4602940530.0,,313889017.28000003,25.138394447726437,84.55611929547764,82.75948730836895,1.26582278481013,15801571.233333332,Producer Manufacturing,Electrical Products,SZSE:000408,A,1248324127.4333332,0.6284978852458195,33.06629902083377,0.6570790611789452,4.349731656620548,cyclical,True,0.0,0.6284978852458195,watch
603379,Zhejiang Sanmei Chemical Industry Co. Ltd. Class A,60.45,36903459941.0,17.286245353159853,4.350144537060426,27.2616295136415,22.2513768450776,868305290.0,,842511318.5500001,33.654817496891816,53.79035407704193,53.33684118214504,2.51447477253929,9022806.066666666,Process Industries,Chemicals: Specialty,SSE:603379,A,545428626.73,0.6340870175977542,25.16535226815601,0.6869065518718648,7.689478886199863,cyclical,True,0.0,0.6340870175977542,watch
605117,"Ningbo Deye Technology Co., Ltd. Class A",92.3,117519221220.0,26.90569887771462,10.231727000230574,41.8470660899571,20.0431218379796,5497295390.0,,6684821507.4,44.70984142649557,34.47293187612156,33.544845842416684,1.85243553629469,15331625.233333327,Producer Manufacturing,Electrical Products,SSE:605117,A,1415109009.036666,0.6429530524284887,38.02810343910182,0.7075214497825638,9.125998564978966,cyclical,True,0.0,0.6429530524284887,watch
603871,"Jiayou International Logistics Co., Ltd. Class A",13.71,18755398877.0,14.315547666283805,2.995902758809069,21.797629798264,15.231409076696501,1092633730.0,,639535427.93,0.8074499308808205,21.672845967278036,22.79779458904987,2.91757840991977,12821436.399999997,Transportation,Air Freight/Couriers,SSE:603871,A,175781893.04399997,0.6567479032708372,20.92761540562688,0.6840505900368722,3.9913256656299745,stable_or_general,True,0.0,0.6567479032708372,watch
600221,"Hainan Airlines Holding Co., Ltd. Class A",1.31,56649899955.0,25.838264299802763,10.305223410950283,54.4380246526789,1.40261894252231,14878676000.0,,118340334000.0,6.501208291967475,,,0.0,223990868.5999996,Transportation,Airlines,SSE:600221,A,293428037.8659995,0.47463633121616694,39.883574575204534,0.6478422401954491,26.735815949115526,cyclical,True,0.2,0.674636331216167,watch
600710,Sumec Corporation Limited Class A,10.72,14008353806.0,9.98323710188117,1.6618995573952207,17.3249388805669,2.27470489687019,1873992010.0,,14705645088.429998,10.988297834311302,14.661635308469565,14.660971703150036,3.87126865671642,9749917.733333327,Producer Manufacturing,Trucks/Construction/Farm Machinery,SSE:600710,A,104519118.10133328,0.5762350546055434,16.646900603833846,0.5997054550552186,3.913654653602261,cyclical,True,0.1,0.6762350546055433,watch
603486,"Ecovacs Robotics Co., Ltd. Class A",53.02,30337119840.0,15.108856719480224,3.0123630744057093,22.2130430460996,11.3312391010034,1138351050.0,,2501762338.08,13.656629561839315,72.25434890312088,70.31644340904678,1.7351942663146,6637100.066666666,Consumer Durables,Electronics/Appliances,SSE:603486,A,351899045.53466666,0.680179509314605,19.93773010317713,0.7578022493680254,10.243139304238602,stable_or_general,True,0.0,0.680179509314605,watch
002690,"Hefei Meyer Optoelectronic Technology, Inc. Class A",16.26,14426156469.0,19.611627065492705,5.573780606945631,28.7761430138752,22.7752861467734,789245070.0,,30110984.86,1.9462905769239383,7.542915896004794,7.4659753726506795,4.3050430504305,6623525.066666666,Electronic Technology,Electronic Components,SZSE:002690,A,107698517.584,0.6815238253450584,28.42079644045893,0.6900449502384186,1.2348651910887964,technology_strict,True,0.0,0.6815238253450584,watch
