name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier,history_type,cycle_phase_status,history_years,history_status,historical_neutral_roe,historical_neutral_roa,historical_bear_roe,historical_bear_roa,bear_anchor_source,historical_neutral_pr,historical_bear_pr,historical_pr_path,weak_years,market_normalized_neutral_pr,market_normalized_bear_pr,stage2_rank,stage2_tier
603298,"Hangcha Group Co., Ltd. Class A",25.64,34055112305.000004,14.700149065474143,2.7541640081035155,19.8309304563915,11.7614992246599,1248233510.0,,2854452866.1600003,7.67614405680227,6.930869495954369,6.927415399705737,2.30769230769231,5479725.0666666655,Producer Manufacturing,Industrial Machinery,SSE:603298,A,140500150.7093333,0.7412737943789366,18.7356195902268,0.7846097106466813,1.0,0.7412737943789366,5.523244956021111,cyclical,True,False,not_triggered,0.0,0.7412737943789366,watch,cyclical,provisional_equal_weight,10,usable,18.785714285714285,12.270559807752857,15.663636363636362,10.79770513530909,weak_history,0.7804307501746289,1.1225472078472822,pb,"2017,2018,2019,2022",0.7804307501746289,1.1225472078472822,0.9685948018945884,cycle_research_required
600989,"Ningxia Baofeng Energy Group Co., Ltd. Class A",24.4,178787307312.0,11.521390121824536,3.205835672016734,30.7483014005767,16.6197878112591,12334037720.0,,27734987593.34,42.437252840155466,75.53613281422017,76.6157951797181,3.16694011484824,72248183.56666666,Process Industries,Chemicals: Specialty,SSE:600989,A,1762855679.0266664,0.3747000516135322,27.825076992610818,0.4140649862310942,1.0,0.3747000516135322,9.506945993156734,cyclical,True,False,not_triggered,0.0,0.3747000516135322,priority,cyclical,provisional_equal_weight,10,usable,21.101142857142857,11.659696241202855,16.527142857142856,9.077385908453572,weak_history,0.7199947035001149,1.1736691654021196,pb,"2016,2020,2023,2024",0.7199947035001149,1.1736691654021196,0.9695156575462176,cycle_research_required
3877,CSSC (Hong Kong) Shipping Company Limited,2.33,14239660793.0,7.960368978476256,0.9196872273995744,12.9678216631721,4.60318866460148,,,25315019000.0626,-3.094555518842246,4.14946415234328,-3.748766853008868,4.35729847494553,8836638.0,Transportation,Marine Shipping,HKEX:3877,HK,20589366.54,0.6138555252562784,11.553324096989506,0.6890111375435681,0.8,0.7673194065703479,10.907749990113537,cyclical,False,False,not_triggered,0.43,1.197319406570348,watch,cyclical,provisional_equal_weight,9,short_history,14.136167190416645,4.038389652167178,12.316162991013133,3.588539633589733,weak_history,0.46023199695728284,0.6063024172075259,pb,"2017,2018,2019,2025",0.5752899961966035,0.7578780215094073,0.9757134101186458,cycle_research_required
002648,Satellite Chemical Co. Ltd. Class A,27.54,93083841766.0,10.512252843728527,2.429612691153351,25.4290158398774,11.7413070343298,12548159240.0,,26766214478.33,7.268363633239024,30.09342090629934,30.481123617890233,1.80831826401447,47091249.43333331,Process Industries,Chemicals: Specialty,SZSE:002648,A,1296893009.393999,0.4133959768605504,23.112197996672297,0.4548357038669401,1.0,0.4133959768605504,9.110922175650648,cyclical,True,False,not_triggered,0.0,0.4133959768605504,priority,cyclical,provisional_equal_weight,10,usable,18.893,8.342855928782857,13.54095238095238,6.55227471627619,weak_history,0.6806677877418045,1.325069402888385,pb,"2016,2018,2019,2022",0.6806677877418045,1.325069402888385,1.0350886760724238,cycle_research_required
300926,"Jiangsu Bojun Industrial Technology Co., Ltd. Class A",17.69,7752722878.0,10.0158532442532,2.08924587554047,23.2627461300012,8.64004283766324,-248530670.0,,5094418139.22,73.36055499523101,74.34838203849795,60.37410333242532,1.23249299719888,3853897.3333333354,Producer Manufacturing,Auto Parts: OEM,SZSE:300926,A,68175443.82666671,0.4305533486150236,20.859389855170026,0.4801604128306158,1.0,0.4305533486150236,10.331352375167969,cyclical,False,False,not_triggered,0.25,0.6805533486150237,watch,cyclical,provisional_equal_weight,10,usable,20.28885714285714,8.35007173567857,12.608076923076922,5.651188501896153,weak_history,0.5075448028450925,1.3142919680574658,pb,"2019,2020,2021,2022",0.5075448028450925,1.3142919680574658,1.1012557437118977,cycle_research_required
564,ZCZL Industrial Technology Group Company Limited Class H,12.38,28215927101.0,5.741848708315941,0.7897145736785198,14.7077940194998,6.63634662972856,932796680.0,,13790131779.707998,8.982631507688065,-18.28642253303251,-17.536143195899946,11.5044497991968,1293164.7666666666,Producer Manufacturing,Auto Parts: OEM,HKEX:564,HK,16009379.811333334,0.3903949634257399,13.75366391202146,0.4174777532041662,0.8,0.4879937042821748,6.4872414327624135,cyclical,True,False,not_triggered,0.1,0.5879937042821749,priority,cyclical,provisional_equal_weight,9,short_history,15.21529652526229,6.433951741191245,8.3251178564384,3.5043098099506995,weak_history,0.3411216718849224,1.139434518173933,pb,"2017,2018,2019,2020",0.42640208985615297,1.424293147717416,1.1552421716798478,cycle_research_required
1171,Yankuang Energy Group Company Limited Class H,13.3,205069696653.0,10.196258816314014,1.5171823755881937,17.2183842656113,2.77810757716118,-2165395670.0,,202616672186.256,32.88814842523928,6.7976569414927,6.5251122907309185,4.2827899924185,29041285.33333337,Energy Minerals,Coal,HKEX:1171,HK,386249094.93333375,0.5921727996672759,14.879794667046914,0.685241903162471,0.8,0.7402159995840948,13.581934068198464,cyclical,False,False,not_triggered,0.35,1.0902159995840948,watch,cyclical,provisional_equal_weight,9,short_history,18.209612358008645,4.634913964580089,12.465026813043286,3.2444082050427623,weak_history,0.45754771160145563,0.9764530245789174,pb,"2017,2020,2023,2025",0.5719346395018196,1.2205662807236466,1.1786820421738244,cycle_research_required
883,CNOOC Limited,25.06,1216453211877.0,7.666656468932603,1.2039076555747985,16.78691704247,11.8794110184119,,,78690939429.304,10.531513069035286,12.717803724573292,12.725454357347305,5.17380759902991,60361007.966666594,Energy Minerals,Integrated Oil,HKEX:883,HK,1512646859.6446648,0.4567042566265367,15.703164220979026,0.4882236701498762,0.8,0.5708803207831709,6.455937196503303,cyclical,False,False,not_triggered,0.25,0.8208803207831709,watch,cyclical,provisional_equal_weight,9,short_history,17.05218525811329,11.190575442209044,9.7737147622569,5.919066431633899,weak_history,0.4140312212345057,1.2602997653759058,pb,"2017,2018,2019,2020",0.5175390265431321,1.5753747067198822,1.2493486506403446,cycle_research_required
1651,Precision Tsugami (China) Corp. Ltd.,52.75,18817745117.0,16.157686770606794,4.6869099713454325,32.192536246929,23.5449019144656,1143151900.0,,91787153.7013983,23.92836897851255,42.602679401505554,46.18277884744549,2.9382957884427,1328302.7333333334,Producer Manufacturing,Industrial Machinery,HKEX:1651,HK,70067969.18333334,0.5019078536301455,29.007308025500347,0.5570212429365234,0.8,0.6273848170376818,9.894306546699973,cyclical,True,False,not_triggered,0.0,0.6273848170376818,watch,cyclical,provisional_equal_weight,9,short_history,25.694948816614044,18.094121539425533,18.62790073264567,13.174738233649869,weak_history,0.7098900639915767,1.3506996321380678,pb,"2018,2020,2021,2024",0.8873625799894709,1.6883745401725847,1.3279191580901837,cycle_research_required
300910,"Xinxiang Richful Lube Additive Co., Ltd. Class A",29.49,11594689593.0,14.229878401852924,2.9199002738706055,21.5292811696563,15.6386595275779,199766970.0,,1322117182.02,14.328445881195028,0.9384254342937052,0.7633587786259457,2.93219028741328,6031966.4,Process Industries,Chemicals: Major Diversified,SZSE:300910,A,177882689.136,0.6609546454299985,20.519502636722425,0.693480668307556,1.0,0.6609546454299985,4.690256609018018,cyclical,True,False,not_triggered,0.0,0.6609546454299985,watch,cyclical,provisional_equal_weight,10,usable,18.739285714285714,15.23477361502857,12.497894736842106,12.371885635205263,weak_history,0.8314994247811821,1.8693658033641214,pb,"2016,2017,2018,2021",0.8314994247811821,1.8693658033641214,1.4023259330017988,cycle_research_required
605305,Ficont Industry(Beijing) Co. Ltd. Class A,31.19,6736884298.0,12.466525440665094,2.1296876685689785,18.1215271560325,14.440211090838002,249369740.0,,148705157.79999998,30.722333290846855,21.826115156401805,21.824024930613035,2.36593059936909,4321785.499999996,Producer Manufacturing,Electrical Products,SSE:605305,A,134796489.7449999,0.6879401130668558,17.083249688979567,0.7297514037219318,1.0,0.6879401130668558,5.729525211164654,cyclical,True,False,not_triggered,0.0,0.6879401130668558,watch,cyclical,provisional_equal_weight,10,usable,15.062,12.080966916185714,10.845,9.219414126738236,weak_history,0.9387514691715171,1.810742952270342,pb,"2021,2022,2023,2024",0.9387514691715171,1.810742952270342,1.4183467848758708,cycle_research_required
600710,Sumec Corporation Limited Class A,10.7,13590193154.0,9.964611659526913,1.658798998519483,17.3249388805669,2.27470489687019,1873992010.0,,14705645088.429998,10.988297834311302,14.661635308469563,14.660971703150036,3.99038461538462,9154682.56666666,Producer Manufacturing,Trucks/Construction/Farm Machinery,SSE:600710,A,97955103.46333323,0.5751599892051599,16.646900603833842,0.5985866015942947,1.0,0.5751599892051599,3.913654653602272,cyclical,True,False,not_triggered,0.1,0.6751599892051598,watch,cyclical,provisional_equal_weight,10,usable,13.772571428571428,4.9622660845999995,9.348888888888888,3.4020013211222224,weak_history,0.874507820534531,1.8979019324940023,pb,"2016,2017,2019,2020",0.874507820534531,1.8979019324940023,1.5373745821122404,cycle_research_required
1378,China Hongqiao Group Ltd.,23.4,228399209904.0,7.612726917821589,1.4936290974267452,22.442331849913,11.6700120879165,,,67290553752.0379,6.877135633506964,11.776113156377386,5.0871794871794895,7.09372312983663,34491458.93333333,Non-Energy Minerals,Aluminum,HKEX:1378,HK,807100139.0399998,0.339212830856126,19.620158631069785,0.3880053704441688,0.8,0.4240160385701575,12.575222742970691,cyclical,False,False,not_triggered,0.25,0.6740160385701575,watch,cyclical,provisional_equal_weight,9,short_history,16.21812816388931,7.2333874228586446,10.2260227923525,4.0030640020815,weak_history,0.5678600407954068,1.4283322849808877,pb,"2017,2018,2019,2022",0.7098250509942584,1.7854153562261095,1.5513997188717767,cycle_research_required
