name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier,history_type,cycle_phase_status,history_years,history_status,historical_neutral_roe,historical_neutral_roa,historical_bear_roe,historical_bear_roa,bear_anchor_source,historical_neutral_pr,historical_bear_pr,historical_pr_path,weak_years,market_normalized_neutral_pr,market_normalized_bear_pr,stage2_rank,stage2_tier
1651,Precision Tsugami (China) Corp. Ltd.,50.25,18522854187.0,15.391919625080408,4.464781536684511,32.192536246929,23.5449019144656,1143151900.0,,91787153.7013983,23.92836897851255,42.602679401505554,46.18277884744549,2.98507462686567,1675818.1333333333,Producer Manufacturing,Industrial Machinery,HKEX:1651,HK,84209861.2,0.4781207515623661,29.007308025500343,0.5306221318968779,0.8,0.5976509394529576,9.894306546699983,cyclical,True,False,not_triggered,0.0,0.5976509394529576,priority,cyclical,provisional_equal_weight,9,short_history,25.694948816614044,18.094121539425533,18.62790073264567,13.174738233649869,weak_history,0.6762459851294167,1.2866854315628038,pb,"2018,2020,2021,2024",0.8453074814117708,1.6083567894535047,1.2649846008347245,cycle_research_required
1378,China Hongqiao Group Ltd.,22.5,220936464844.0,7.319929728674605,1.4361818244487934,22.442331849913,11.6700120879165,,,67290553752.0379,6.877135633506964,11.776113156377386,5.0871794871794895,7.33333333333333,33426969.433333337,Non-Energy Minerals,Aluminum,HKEX:1378,HK,752106812.25,0.3261661835155058,19.620158631069785,0.373082086965547,0.8,0.4077077293943823,12.575222742970691,cyclical,False,False,not_triggered,0.25,0.6577077293943823,watch,cyclical,provisional_equal_weight,9,short_history,16.21812816388931,7.2333874228586446,10.2260227923525,4.0030640020815,weak_history,0.5460192699955835,1.373396427866238,pb,"2017,2018,2019,2022",0.6825240874944793,1.7167455348327976,1.5013458835305544,cycle_research_required
002532,"Tianshan Aluminum Group Co., Ltd. Class A",13.22,61191908404.0,8.779969449425517,1.8897403679704736,23.0433108774827,12.9169761426576,7289359630.0,,13565658503.74,6.929436125348134,54.74782417100479,55.43511923196037,6.42965204236006,85383710.3,Non-Energy Minerals,Aluminum,SZSE:002532,A,1128772650.166,0.3810203098030095,21.52331370690727,0.4079283315286086,1.0,0.3810203098030095,6.596262050436186,cyclical,True,False,not_triggered,0.0,0.3810203098030095,priority,cyclical,provisional_equal_weight,10,usable,13.850142857142856,6.4306154602014285,9.627619047619048,5.202734944209523,weak_history,0.9851302035787994,2.0387517435826896,pb,"2016,2017,2018,2023",0.9851302035787994,2.0387517435826896,1.5646220505809392,cycle_research_required
601899,"Zijin Mining Group Co., Ltd. Class A",32.26,840103507840.571,13.094126719974025,4.224641998913064,39.5141698448175,13.733808590563,69114516800.0,,173229052074.0,17.01668940250069,68.05463320035699,65.79407806191115,2.47985120892746,257392438.4999999,Non-Energy Minerals,Precious Metals,SSE:601899,A,8303480066.009997,0.3313780036730643,32.26364070899602,0.4058477726700883,1.0,0.3313780036730643,18.34918755549265,cyclical,True,False,not_triggered,0.0,0.3313780036730643,priority,cyclical,provisional_equal_weight,10,usable,21.49028571428571,8.686259873885714,10.57529411764706,3.8199367955588235,weak_history,0.9147565612801608,3.7775046080964736,pb,"2016,2017,2018,2019",0.9147565612801608,3.7775046080964736,2.589267987029133,cycle_research_required
2899,"Zijin Mining Group Co., Ltd. Class H",34.82,982449254384.0,12.610915939299556,3.9454838826643464,39.1507265999703,13.6355337072611,78511100060.0,,200204982435.363,21.19913774481032,74.52429440303759,72.19207982538198,2.64419299253303,56223547.966666594,Non-Energy Minerals,Precious Metals,HKEX:2899,HK,1957703940.1993308,0.3221119257416061,31.286259472787265,0.4030816132004693,0.8,0.4026399071770076,20.087665824288948,cyclical,True,False,not_triggered,0.0,0.4026399071770076,priority,cyclical,provisional_equal_weight,9,short_history,22.818013063791202,7.6485052262370665,10.926254001092799,3.9894721716527997,weak_history,0.7577825927562515,3.3048951751809055,pb,"2017,2018,2019,2020",0.9472282409453143,4.131118968976131,2.798368141362264,cycle_research_required
000933,Henan Shenhuo Coal Industary and Electricity Power Corporation Limited Class A,27.15,60530367362.0,8.811216045175737,2.1908765927229004,27.513984105269103,11.91854215424,10772467400.0,,14555494887.87,12.741427207519704,75.24903223916701,76.54844439351402,2.94659300184162,48092689.83333323,Non-Energy Minerals,Aluminum,SZSE:000933,A,1305716528.9749973,0.3202450074647071,24.864633683819793,0.354367418286539,1.0,0.3202450074647071,9.629105008249027,cyclical,True,True,not_triggered,0.0,0.3202450074647071,priority,cyclical,provisional_equal_weight,10,usable,24.581285714285713,6.734708462267142,5.054444444444445,-0.08586998391666667,weak_history,0.36258407525923064,8.57572923902431,pb,"2016,2017,2018,2020",0.36258407525923064,8.57572923902431,4.979813915330024,cycle_research_required
600066,"Yutong Bus Co., Ltd. Class A",26.67,57739143739.0,10.762277551349824,4.550286035040785,41.9633760115753,17.8256609207609,6742100450.0,,244309885.36999995,13.520491965018078,25.31845967123254,25.32112875493071,9.37382827146607,19128972.29999998,Consumer Durables,Motor Vehicles,SSE:600066,A,510169691.24099946,0.2564683439287899,42.27995434358669,0.2545479936872808,1.0,0.2564683439287899,0.7544157837159338,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.2564683439287899,priority,cyclical,provisional_equal_weight,10,usable,18.848142857142854,8.35241340266857,5.578076923076923,2.643938654876923,weak_history,1.2808597191699302,14.62411857196073,pb,"2019,2020,2021,2022",1.2808597191699302,14.62411857196073,8.719652088204871,cycle_research_required
PBR,Petroleo Brasileiro S.A. Petrobras,21.2,130203496113.312,5.361930294906165,1.4703016407040523,30.685982529677503,11.0211924445216,18257156170.0,,70814633062.5296,20.81710009340769,86.33582928701784,86.33300344031292,5.58869811320755,20376834.333333332,Energy Minerals,Integrated Oil,NYSE:PBR,US,431988887.8666666,0.1747354933061195,27.42112559913058,0.1955401238188476,1.0,0.1747354933061195,10.639571105110823,cyclical,True,True,not_triggered,0.0,0.1747354933061195,priority,cyclical,provisional_equal_weight,10,usable,21.939334135194283,7.828881001118571,2.0449971077444444,0.6770972769777779,weak_history,0.30546366409387166,35.15774773286701,pb,"2016,2017,2018,2020",0.30546366409387166,35.15774773286701,19.574219901919097,cycle_research_required
300475,"Shannon Semiconductor Technology Co., Ltd. Class A",167.65,78718676310.0,19.60887516521048,11.026297373945711,77.9614056590267,19.9506304444328,7672637730.0,,15196569807.19,133.214121466672,1416.8762174718536,1383.550234252993,0.0698938264240978,29552474.30000002,Producer Manufacturing,Electrical Products,SZSE:300475,A,4954472316.395003,0.2515202874993324,56.231156968698855,0.3487190415826902,1.0,0.2515202874993324,27.873084773981148,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.2515202874993324,priority,cyclical,provisional_equal_weight,10,usable,9.525428571428572,6.0125568596928565,1.6516,5.033846881992,weak_history,12.152360700933604,404.22200565523485,pb,"2018,2019,2020,2023",12.152360700933604,404.22200565523485,227.7906654257993,cycle_research_required
002452,Changgao Electric Group Co. Ltd. Class A,11.81,7326122270.0,9.255485893416928,2.2898735625275086,29.1200158245745,19.9528230653176,508858620.0,,784437167.3299999,-3.3616748074005285,246.7307620194464,228.0205655526992,1.01608806096528,14245241.466666669,Producer Manufacturing,Electrical Products,SZSE:002452,A,168236301.72133335,0.3178393153758586,24.740716899111774,0.3740993412260099,1.0,0.3178393153758586,15.038793082547077,cyclical,True,False,not_triggered,0.08,0.3978393153758586,priority,cyclical,provisional_equal_weight,10,usable,8.345714285714285,4.965572857062857,0.5396153846153843,0.8369538400423078,weak_history,3.2876416806513062,786.3988268030668,pb,"2017,2018,2022,2023",3.2876416806513062,786.3988268030668,434.1487934979798,cycle_research_required
