name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier
002452,Changgao Electric Group Co. Ltd. Class A,11.81,7307511881.0,9.255485893416928,2.2898735625275086,29.1200158245745,19.9528230653176,508858620.0,,784437167.3299999,-3.3616748074005285,246.73076201944642,228.02056555269922,1.01867572156197,13544152.533333333,Producer Manufacturing,Electrical Products,SZSE:002452,A,159956441.41866666,0.3178393153758586,24.740716899111778,0.37409934122600996,1.0,0.3178393153758586,15.038793082547075,cyclical,True,False,not_triggered,0.08,0.3978393153758586,priority
002847,Yankershop Food Co. Ltd. Class A,45.45,11767557843.0,15.439228208438074,5.846757075926798,37.44584590495,19.198646413515,438642260.0,,1214645263.3700001,1.837936822751901,15.536413454631331,4.3013038548752816,3.15031503150315,4288477.7,Consumer Non-Durables,Food: Major Diversified,SZSE:002847,A,194911311.46500003,0.4123081702474546,37.86949060530981,0.40769569280325324,1.0,0.4123081702474546,1.131352998234214,stable_or_general,True,False,not_triggered,0.0,0.4123081702474546,priority
603993,CMOC Group Limited Class A,18.48,381286346771.25433,14.142496364888652,4.387464387464388,34.2453311488368,13.6036308848791,17682221110.0,,47254665612.850006,20.610659510924727,65.73107931035365,66.45859872611464,1.5368081676518,230939067.66666716,Distribution Services,Wholesale Distributors,SSE:603993,A,4267753970.480009,0.41297589745658003,31.02326685660019,0.45586741171585676,1.0,0.41297589745658003,9.408769558200202,stable_or_general,True,False,not_triggered,0.0,0.41297589745658003,priority
002648,Satellite Chemical Co. Ltd. Class A,27.54,93083841766.0,10.512252843728527,2.429612691153351,25.4290158398774,11.7413070343298,12548159240.0,,26766214478.329998,7.268363633239024,30.09342090629934,30.481123617890233,1.80831826401447,47091249.43333331,Process Industries,Chemicals: Specialty,SZSE:002648,A,1296893009.3939993,0.4133959768605504,23.112197996672297,0.45483570386694017,1.0,0.4133959768605504,9.110922175650648,cyclical,True,False,not_triggered,0.0,0.4133959768605504,priority
000792,"Qinghai Salt Lake Industry Co., Ltd. Class A",26.65,138415345495.0,11.626892369442869,2.9532194524631397,27.9376308241854,21.9258337946868,9003523450.0,,1302593856.42,48.33508368601865,144.2435505117396,145.43312988542672,0.0,61927272.06666677,Process Industries,Chemicals: Agricultural,SZSE:000792,A,1650361800.5766692,0.41617316953653616,25.39990359095971,0.4577534055515507,1.0,0.41617316953653616,9.08354487607016,cyclical,True,False,not_triggered,0.0,0.41617316953653616,priority
300573,"Shenyang Xingqi Pharmaceutical Co., Ltd. Class A",37.59,13316988388.0,16.98215495821098,6.209671824047735,40.3669363597826,31.5611175946365,597981740.0,,71975991.78,22.428976774403512,57.16542755810307,56.46426804269454,2.53674960296453,7732822.900000001,Health Technology,Pharmaceuticals: Major,SZSE:300573,A,290676812.81100005,0.4206946696883895,36.565864811198885,0.4644264547247881,1.0,0.4206946696883895,9.416299306703667,health_special,True,True,review_high_roa_supports_follow_up,0.0,0.4206946696883895,priority
002546,"Nanjing Xinlian Electronics Co., Ltd. Class A",7.93,6655711613.0,7.8429433290475705,1.5945724213371084,22.3375311184858,19.9922807014655,413705230.0,,226455701.26999998,-10.165044033454237,70.03173668602615,70.04709048099565,1.50375939849624,27596857.23333328,Electronic Technology,Electronic Equipment/Instruments,SZSE:002546,A,218843077.86033288,0.35111057204334506,20.33130107457693,0.385757079700851,1.0,0.35111057204334506,8.981431444984445,technology_strict,True,False,not_triggered,0.08,0.4311105720433451,priority
603271,"Yong Jie New Material Co., Ltd. Class A",41.04,8256284786.0,10.867492850333651,2.398364623888039,24.2975812058612,12.3066832678416,284932410.0,,3283407452.18,46.01093684339146,110.22879275763553,110.04505256132155,1.52387808975282,2022930.6333333333,Non-Energy Minerals,Aluminum,SSE:603271,A,83021073.192,0.447266448386728,22.06916219700485,0.4924288812290549,1.0,0.447266448386728,9.171361502925224,cyclical,True,False,not_triggered,0.0,0.447266448386728,priority
002668,"Guangdong TCL Smart Home Appliances Co., Ltd. Class A",9.27,10158124164.0,10.08485639686684,2.6251847824240055,28.90820095028,6.05686233298588,1479687900.0,,5129086626.04,0.6009284337096154,-9.280770751900558,-9.277536517962897,2.17491995731057,24142650.89999988,Consumer Durables,Electronics/Appliances,SZSE:002668,A,223802373.84299886,0.34885797335545227,26.03095848979661,0.3874177895070523,1.0,0.34885797335545227,9.953031893724674,stable_or_general,True,False,not_triggered,0.1,0.4488579733554523,priority
603929,L&K Engineering (Suzhou) Co. Ltd. Class A,150.26,33070800095.0,26.242162804100662,13.427064837907464,58.129510362181,23.864481822664,651890620.0,,100000000.0,36.96383351506071,118.35483462858312,118.35411661518513,1.70967741935484,6134857.066666666,Industrial Services,Engineering & Construction,SSE:603929,A,921823622.8373332,0.45144303883856185,51.165999304787945,0.5128828354896414,1.0,0.45144303883856185,11.979304511609158,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.45144303883856185,priority
000889,"ZJBC Information Technology Co., Ltd. Class A",3.99,3729496162.0,31.05058365758755,18.75528814515371,86.5350089117597,11.9339621764566,11463770.0,,106057248.23,0.8009902695497022,,,0.0,55269200.5666667,Consumer Services,Other Consumer Services,SZSE:000889,A,220524110.26100016,0.3588210603785807,60.40236908902886,0.5140623476509864,1.0,0.3588210603785807,30.198921975472903,stable_or_general,True,True,review_high_roa_supports_follow_up,0.1,0.4588210603785807,priority
002192,"YOUNGY Co., Ltd. Class A",65.43,17923998995.0,14.217422481041265,3.736000703462153,30.0705631930238,22.6263822190295,327076840.0,,181821355.69,235.61857431040752,787.3280335611763,787.2373240794293,0.318702013617268,19793696.7,Non-Energy Minerals,Construction Materials,SZSE:002192,A,1295101575.081,0.4728020020702381,26.277623165830924,0.5410467450316561,1.0,0.4728020020702381,12.613465211296127,cyclical,True,False,not_triggered,0.0,0.4728020020702381,priority
605499,Eastroc Beverage (Group) Co. Ltd. Class A,120.41,80459766012.82864,17.092767407197105,4.495278855874812,34.7901112009922,16.7155232750374,4888065410.0,,6059043393.62,20.743504365935337,23.582905520871936,27.145564479740102,2.86105785401951,8608623.766666668,Consumer Non-Durables,Beverages: Non-Alcoholic,SSE:605499,A,1036564387.7443334,0.49131108861502076,26.29930396163949,0.6499323112173934,1.0,0.49131108861502076,24.405806553186736,stable_or_general,True,False,not_triggered,0.0,0.49131108861502076,priority
603558,ZheJiang Jasan Holding Group Co Ltd,12.24,4114207322.9999995,9.419732184084962,1.775353910420051,18.7813315719964,11.3923807207472,20872250.0,,1350153235.2900002,2.611292620424855,45.48575442745384,53.23113207547172,5.33661740558292,4089800.6333333333,Consumer Non-Durables,Apparel/Footwear,SSE:603558,A,50059159.752000004,0.501547621795363,18.84718032025992,0.499795302216064,1.0,0.501547621795363,0.3506074529971315,stable_or_general,True,False,not_triggered,0.0,0.501547621795363,priority
688578,Shanghai Allist Pharmaceuticals Co. Ltd. Class A,110.55,49986000824.0,18.57171656083056,5.878886952008499,36.7115747778828,32.6328785854394,2631107510.0,,4257814.08,40.8281095612533,46.78027400862699,46.78206835330672,0.900252070579762,8058136.733333333,Health Technology,Pharmaceuticals: Major,SSE:688578,A,890827015.87,0.5058817736148776,31.655054247422704,0.5866904038663158,1.0,0.5058817736148776,13.773641041153173,health_special,True,False,not_triggered,0.0,0.5058817736148776,priority
601168,"Western Mining Co., Ltd. Class A",38.79,95320000000.0,15.554575346860215,4.122972791993418,30.460052959274105,9.75410895926303,2120189210.0,,27382869773.0,22.663573583015783,86.86095948710813,86.85748538888055,0.25,69539070.23333333,Non-Energy Minerals,Other Metals/Minerals,SSE:601168,A,2697420534.351,0.5106549016069373,26.506495356208262,0.5868212729683661,1.0,0.5106549016069373,12.9794836809767,cyclical,True,False,not_triggered,0.0,0.5106549016069373,priority
603699,"Neway Valve (Suzhou) Co., Ltd. Class A",45.62,36025404315.0,20.459234012019014,7.499367107335308,38.8883876414937,17.4444279506344,1573137160.0,,3193140855.02,21.40327638874775,30.1755512486392,28.800831792975966,3.43283582089552,6749698.933333334,Producer Manufacturing,Industrial Machinery,SSE:603699,A,307921265.3386667,0.5261013699161218,36.65517048648898,0.5581541086968957,1.0,0.5261013699161218,5.74263241662889,cyclical,True,False,not_triggered,0.0,0.5261013699161218,priority
603605,"Proya Cosmetics Co., Ltd. Class A",63.04,24807136694.0,13.605265997625985,3.677572988506418,30.029211999615,19.4694412703874,1741721450.0,,929364858.36,-4.744642787298599,13.23970257740186,10.471353980401963,3.18877551020408,5950118.633333329,Consumer Non-Durables,Household/Personal Care,SSE:603605,A,375095478.64533305,0.45306769947211456,27.030511488331992,0.5033299500639802,1.0,0.45306769947211456,9.985944723829087,stable_or_general,True,False,not_triggered,0.08,0.5330676994721145,priority
603025,"Beijing Dahao Technology Corp., Ltd. Class A",13.43,15017990295.0,17.659434582511505,5.393769252703913,32.6799847893319,17.5797706487175,532085510.0,,1202781852.13,23.86592121435898,27.49911599789346,27.51509054325954,3.33333333333333,10889618.099999996,Electronic Technology,Computer Peripherals,SSE:603025,A,146247571.08299994,0.5403746267432865,30.54327264840898,0.5781775511024486,1.0,0.5403746267432865,6.538289888128801,technology_strict,True,False,not_triggered,0.0,0.5403746267432865,priority
002357,"Sichuan Fulin Transportation Group Co., Ltd. Class A",11.3,3520481823.0,9.508582968697409,1.7525901110490725,20.1285614108512,13.1070601427865,6812180.0,,206553927.07,-1.9230920511531908,139.22451057450107,139.21095008051526,0.890471950133571,9636053.166666666,Transportation,Other Transportation,SZSE:002357,A,108887400.78333333,0.4723925756349076,18.431664495316085,0.5158830322195677,1.0,0.4723925756349076,8.430294052809606,stable_or_general,True,False,not_triggered,0.08,0.5523925756349076,priority
